Vivienda;Precio;Numero habitaciones;Metros cuadrados;Ciudad;Zona;Barrio;Garaje;Descripcion;Regimen
Piso en El Llano, Gijón;650;2 hab.;74 m²;gijon;el-llano;el-llano;No;Planta 3ª interior;Alquiler
Piso en El Llano, Gijón;515;2 hab.;55 m²;gijon;el-llano;el-llano;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en avenida del Llano, El Llano, Gijón;780;3 hab.;99 m²;gijon;el-llano;el-llano;No;Planta 1ª exterior con ascensor;Alquiler
Piso en Andalucía, 5, El Llano, Gijón;750;2 hab.;77 m²;gijon;el-llano;el-llano;No;Planta 5ª interior con ascensor;Alquiler
Piso en avenida del Llano, s/n, El Llano, Gijón;625;1 hab.;50 m²;gijon;el-llano;el-llano;No;Planta 1ª exterior con ascensor;Alquiler
Piso en calle Río de Oro, El Llano, Gijón;850;3 hab.;90 m²;gijon;el-llano;el-llano;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle María Josefa, El Llano, Gijón;775;2 hab.;80 m²;gijon;el-llano;el-llano;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Ana María, 2, El Llano, Gijón;850;2 hab.;63 m²;gijon;el-llano;el-llano;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Saavedra, 63, El Llano, Gijón;700;2 hab.;65 m²;gijon;el-llano;el-llano;No;Planta 4ª exterior sin ascensor;Alquiler
Piso en calle Pedro Pablo, El Llano, Gijón;750;2 hab.;67 m²;gijon;el-llano;el-llano;No;Planta 2ª exterior con ascensor;Alquiler
Piso en avenida del Llano, 66, El Llano, Gijón;690;2 hab.;78 m²;gijon;el-llano;el-llano;No;Planta 5ª exterior con ascensor;Alquiler
Piso en avenida Schulz, 112, El Llano, Gijón;650;2 hab.;58 m²;gijon;el-llano;el-llano;No;Planta 1ª exterior con ascensor;Alquiler
Piso en El Llano, Gijón;650;2 hab.;74 m²;gijon;el-llano;el-llano;No;Planta 3ª interior;Alquiler
Piso en El Llano, Gijón;515;2 hab.;55 m²;gijon;el-llano;el-llano;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en avenida del Llano, El Llano, Gijón;780;3 hab.;99 m²;gijon;el-llano;el-llano;No;Planta 1ª exterior con ascensor;Alquiler
Piso en Andalucía, 5, El Llano, Gijón;750;2 hab.;77 m²;gijon;el-llano;el-llano;No;Planta 5ª interior con ascensor;Alquiler
Piso en avenida del Llano, s/n, El Llano, Gijón;625;1 hab.;50 m²;gijon;el-llano;el-llano;No;Planta 1ª exterior con ascensor;Alquiler
Piso en calle Río de Oro, El Llano, Gijón;850;3 hab.;90 m²;gijon;el-llano;el-llano;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle María Josefa, El Llano, Gijón;775;2 hab.;80 m²;gijon;el-llano;el-llano;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Saavedra, 63, El Llano, Gijón;700;2 hab.;65 m²;gijon;el-llano;el-llano;No;Planta 4ª exterior sin ascensor;Alquiler
Piso en calle Ana María, 2, El Llano, Gijón;850;2 hab.;63 m²;gijon;el-llano;el-llano;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Pedro Pablo, El Llano, Gijón;750;2 hab.;67 m²;gijon;el-llano;el-llano;No;Planta 2ª exterior con ascensor;Alquiler
Piso en avenida del Llano, 66, El Llano, Gijón;690;2 hab.;78 m²;gijon;el-llano;el-llano;No;Planta 5ª exterior con ascensor;Alquiler
Piso en avenida Schulz, 112, El Llano, Gijón;650;2 hab.;58 m²;gijon;el-llano;el-llano;No;Planta 1ª exterior con ascensor;Alquiler
Piso en El Llano, Gijón;650;2 hab.;74 m²;gijon;el-llano;el-llano;No;Planta 3ª interior;Alquiler
Piso en El Llano, Gijón;515;2 hab.;55 m²;gijon;el-llano;el-llano;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en avenida del Llano, El Llano, Gijón;780;3 hab.;99 m²;gijon;el-llano;el-llano;No;Planta 1ª exterior con ascensor;Alquiler
Piso en Andalucía, 5, El Llano, Gijón;750;2 hab.;77 m²;gijon;el-llano;el-llano;No;Planta 5ª interior con ascensor;Alquiler
Piso en avenida del Llano, s/n, El Llano, Gijón;625;1 hab.;50 m²;gijon;el-llano;el-llano;No;Planta 1ª exterior con ascensor;Alquiler
Piso en calle Río de Oro, El Llano, Gijón;850;3 hab.;90 m²;gijon;el-llano;el-llano;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle María Josefa, El Llano, Gijón;775;2 hab.;80 m²;gijon;el-llano;el-llano;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Saavedra, 63, El Llano, Gijón;700;2 hab.;65 m²;gijon;el-llano;el-llano;No;Planta 4ª exterior sin ascensor;Alquiler
Piso en calle Ana María, 2, El Llano, Gijón;850;2 hab.;63 m²;gijon;el-llano;el-llano;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Pedro Pablo, El Llano, Gijón;750;2 hab.;67 m²;gijon;el-llano;el-llano;No;Planta 2ª exterior con ascensor;Alquiler
Piso en avenida del Llano, 66, El Llano, Gijón;690;2 hab.;78 m²;gijon;el-llano;el-llano;No;Planta 5ª exterior con ascensor;Alquiler
Piso en avenida Schulz, 112, El Llano, Gijón;650;2 hab.;58 m²;gijon;el-llano;el-llano;No;Planta 1ª exterior con ascensor;Alquiler
Piso en El Llano, Gijón;650;2 hab.;74 m²;gijon;el-llano;el-llano;No;Planta 3ª interior;Alquiler
Piso en El Llano, Gijón;515;2 hab.;55 m²;gijon;el-llano;el-llano;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en avenida del Llano, El Llano, Gijón;780;3 hab.;99 m²;gijon;el-llano;el-llano;No;Planta 1ª exterior con ascensor;Alquiler
Piso en Andalucía, 5, El Llano, Gijón;750;2 hab.;77 m²;gijon;el-llano;el-llano;No;Planta 5ª interior con ascensor;Alquiler
Piso en avenida del Llano, s/n, El Llano, Gijón;625;1 hab.;50 m²;gijon;el-llano;el-llano;No;Planta 1ª exterior con ascensor;Alquiler
Piso en calle Río de Oro, El Llano, Gijón;850;3 hab.;90 m²;gijon;el-llano;el-llano;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle María Josefa, El Llano, Gijón;775;2 hab.;80 m²;gijon;el-llano;el-llano;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Ana María, 2, El Llano, Gijón;850;2 hab.;63 m²;gijon;el-llano;el-llano;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Saavedra, 63, El Llano, Gijón;700;2 hab.;65 m²;gijon;el-llano;el-llano;No;Planta 4ª exterior sin ascensor;Alquiler
Piso en calle Pedro Pablo, El Llano, Gijón;750;2 hab.;67 m²;gijon;el-llano;el-llano;No;Planta 2ª exterior con ascensor;Alquiler
Piso en avenida del Llano, 66, El Llano, Gijón;690;2 hab.;78 m²;gijon;el-llano;el-llano;No;Planta 5ª exterior con ascensor;Alquiler
Piso en avenida Schulz, 112, El Llano, Gijón;650;2 hab.;58 m²;gijon;el-llano;el-llano;No;Planta 1ª exterior con ascensor;Alquiler
Piso en Francisco de Paula Jovellanos, 7, El Llano - Pryca, Gijón;750;2 hab.;80 m²;gijon;el-llano;el-llano-pryca;No;Planta 3ª exterior con ascensor;Alquiler
Piso en avenida Manuel Llaneza, 65, El Llano - Pryca, Gijón;850;2 hab.;88 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en El Llano - Pryca, Gijón;720;2 hab.;86 m²;gijon;el-llano;el-llano-pryca;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Cuenca, El Llano - Pryca, Gijón;950;2 hab.;80 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Cuenca, El Llano - Pryca, Gijón;825;3 hab.;83 m²;gijon;el-llano;el-llano-pryca;No;Planta 1ª exterior con ascensor;Alquiler
Piso en avenida Manuel Llaneza, El Llano - Pryca, Gijón;850;2 hab.;92 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en avenida Manuel Llaneza, El Llano - Pryca, Gijón;850;2 hab.;116 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Caveda, 15, El Llano - Pryca, Gijón;700;3 hab.;74 m²;gijon;el-llano;el-llano-pryca;No;Planta 3ª exterior con ascensor;Alquiler
Piso en Doming Garcia Lafuente, El Llano - Pryca, Gijón;670;2 hab.;80 m²;gijon;el-llano;el-llano-pryca;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida Manuel Llaneza, 65, El Llano - Pryca, Gijón;850;2 hab.;102 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Larra, 15, El Llano - Pryca, Gijón;700;2 hab.;103 m²;gijon;el-llano;el-llano-pryca;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en avenida Manuel Llaneza, 65, El Llano - Pryca, Gijón;850;2 hab.;78 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle la Argandona, 40, El Llano - Pryca, Gijón;750;3 hab.;100 m²;gijon;el-llano;el-llano-pryca;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Arroyo, 2, El Llano - Pryca, Gijón;775;3 hab.;90 m²;gijon;el-llano;el-llano-pryca;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle Electra, El Llano - Pryca, Gijón;1132;3 hab.;85 m²;gijon;el-llano;el-llano-pryca;No; exterior con ascensor;Alquiler
Dúplex en calle Azcárraga, 18, El Llano - Pryca, Gijón;800;2 hab.;90 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en El Llano - Pryca, Gijón;1100;3 hab.;100 m²;gijon;el-llano;el-llano-pryca;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Piso en calle Echegaray, El Llano - Pryca, Gijón;650;2 hab.;68 m²;gijon;el-llano;el-llano-pryca;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en Bellmunt, 21, El Llano - Pryca, Gijón;900;2 hab.;68 m²;gijon;el-llano;el-llano-pryca;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en avenida Manuel Llaneza, 44, El Llano - Pryca, Gijón;890;2 hab.;95 m²;gijon;el-llano;el-llano-pryca;No;Planta 6ª exterior con ascensor;Alquiler
Piso en calle San José, 66, El Llano - Pryca, Gijón;600;3 hab.;70 m²;gijon;el-llano;el-llano-pryca;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en calle García Blanco, 11, El Llano - Pryca, Gijón;780;3 hab.;90 m²;gijon;el-llano;el-llano-pryca;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Piso en Francisco de Paula Jovellanos, 7, El Llano - Pryca, Gijón;750;2 hab.;80 m²;gijon;el-llano;el-llano-pryca;No;Planta 3ª exterior con ascensor;Alquiler
Piso en avenida Manuel Llaneza, 65, El Llano - Pryca, Gijón;850;2 hab.;88 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en El Llano - Pryca, Gijón;720;2 hab.;86 m²;gijon;el-llano;el-llano-pryca;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Cuenca, El Llano - Pryca, Gijón;950;2 hab.;80 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Cuenca, El Llano - Pryca, Gijón;825;3 hab.;83 m²;gijon;el-llano;el-llano-pryca;No;Planta 1ª exterior con ascensor;Alquiler
Piso en avenida Manuel Llaneza, El Llano - Pryca, Gijón;850;2 hab.;92 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en avenida Manuel Llaneza, El Llano - Pryca, Gijón;850;2 hab.;116 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Caveda, 15, El Llano - Pryca, Gijón;700;3 hab.;74 m²;gijon;el-llano;el-llano-pryca;No;Planta 3ª exterior con ascensor;Alquiler
Piso en Doming Garcia Lafuente, El Llano - Pryca, Gijón;670;2 hab.;80 m²;gijon;el-llano;el-llano-pryca;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida Manuel Llaneza, 65, El Llano - Pryca, Gijón;850;2 hab.;102 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Larra, 15, El Llano - Pryca, Gijón;700;2 hab.;103 m²;gijon;el-llano;el-llano-pryca;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en avenida Manuel Llaneza, 65, El Llano - Pryca, Gijón;850;2 hab.;78 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle la Argandona, 40, El Llano - Pryca, Gijón;750;3 hab.;100 m²;gijon;el-llano;el-llano-pryca;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Arroyo, 2, El Llano - Pryca, Gijón;775;3 hab.;90 m²;gijon;el-llano;el-llano-pryca;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle Electra, El Llano - Pryca, Gijón;1132;3 hab.;85 m²;gijon;el-llano;el-llano-pryca;No; exterior con ascensor;Alquiler
Dúplex en calle Azcárraga, 18, El Llano - Pryca, Gijón;800;2 hab.;90 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en El Llano - Pryca, Gijón;1100;3 hab.;100 m²;gijon;el-llano;el-llano-pryca;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Piso en calle Echegaray, El Llano - Pryca, Gijón;650;2 hab.;68 m²;gijon;el-llano;el-llano-pryca;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en Bellmunt, 21, El Llano - Pryca, Gijón;900;2 hab.;68 m²;gijon;el-llano;el-llano-pryca;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en avenida Manuel Llaneza, 44, El Llano - Pryca, Gijón;890;2 hab.;95 m²;gijon;el-llano;el-llano-pryca;No;Planta 6ª exterior con ascensor;Alquiler
Piso en calle San José, 66, El Llano - Pryca, Gijón;600;3 hab.;70 m²;gijon;el-llano;el-llano-pryca;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en calle García Blanco, 11, El Llano - Pryca, Gijón;780;3 hab.;90 m²;gijon;el-llano;el-llano-pryca;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Piso en Francisco de Paula Jovellanos, 7, El Llano - Pryca, Gijón;750;2 hab.;80 m²;gijon;el-llano;el-llano-pryca;No;Planta 3ª exterior con ascensor;Alquiler
Piso en avenida Manuel Llaneza, 65, El Llano - Pryca, Gijón;850;2 hab.;88 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en El Llano - Pryca, Gijón;720;2 hab.;86 m²;gijon;el-llano;el-llano-pryca;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Cuenca, El Llano - Pryca, Gijón;950;2 hab.;80 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Cuenca, El Llano - Pryca, Gijón;825;3 hab.;83 m²;gijon;el-llano;el-llano-pryca;No;Planta 1ª exterior con ascensor;Alquiler
Piso en avenida Manuel Llaneza, El Llano - Pryca, Gijón;850;2 hab.;92 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en avenida Manuel Llaneza, El Llano - Pryca, Gijón;850;2 hab.;116 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Caveda, 15, El Llano - Pryca, Gijón;700;3 hab.;74 m²;gijon;el-llano;el-llano-pryca;No;Planta 3ª exterior con ascensor;Alquiler
Piso en Doming Garcia Lafuente, El Llano - Pryca, Gijón;670;2 hab.;80 m²;gijon;el-llano;el-llano-pryca;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida Manuel Llaneza, 65, El Llano - Pryca, Gijón;850;2 hab.;102 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Larra, 15, El Llano - Pryca, Gijón;700;2 hab.;103 m²;gijon;el-llano;el-llano-pryca;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en avenida Manuel Llaneza, 65, El Llano - Pryca, Gijón;850;2 hab.;78 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Arroyo, 2, El Llano - Pryca, Gijón;775;3 hab.;90 m²;gijon;el-llano;el-llano-pryca;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle la Argandona, 40, El Llano - Pryca, Gijón;750;3 hab.;100 m²;gijon;el-llano;el-llano-pryca;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Electra, El Llano - Pryca, Gijón;1132;3 hab.;85 m²;gijon;el-llano;el-llano-pryca;No; exterior con ascensor;Alquiler
Dúplex en calle Azcárraga, 18, El Llano - Pryca, Gijón;800;2 hab.;90 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en El Llano - Pryca, Gijón;1100;3 hab.;100 m²;gijon;el-llano;el-llano-pryca;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Piso en calle Echegaray, El Llano - Pryca, Gijón;650;2 hab.;68 m²;gijon;el-llano;el-llano-pryca;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en Bellmunt, 21, El Llano - Pryca, Gijón;900;2 hab.;68 m²;gijon;el-llano;el-llano-pryca;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en avenida Manuel Llaneza, 44, El Llano - Pryca, Gijón;890;2 hab.;95 m²;gijon;el-llano;el-llano-pryca;No;Planta 6ª exterior con ascensor;Alquiler
Piso en calle San José, 66, El Llano - Pryca, Gijón;600;3 hab.;70 m²;gijon;el-llano;el-llano-pryca;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en calle García Blanco, 11, El Llano - Pryca, Gijón;780;3 hab.;90 m²;gijon;el-llano;el-llano-pryca;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Piso en Francisco de Paula Jovellanos, 7, El Llano - Pryca, Gijón;750;2 hab.;80 m²;gijon;el-llano;el-llano-pryca;No;Planta 3ª exterior con ascensor;Alquiler
Piso en avenida Manuel Llaneza, 65, El Llano - Pryca, Gijón;850;2 hab.;88 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en El Llano - Pryca, Gijón;720;2 hab.;86 m²;gijon;el-llano;el-llano-pryca;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Cuenca, El Llano - Pryca, Gijón;950;2 hab.;80 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Cuenca, El Llano - Pryca, Gijón;825;3 hab.;83 m²;gijon;el-llano;el-llano-pryca;No;Planta 1ª exterior con ascensor;Alquiler
Piso en avenida Manuel Llaneza, El Llano - Pryca, Gijón;850;2 hab.;92 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en avenida Manuel Llaneza, El Llano - Pryca, Gijón;850;2 hab.;116 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Caveda, 15, El Llano - Pryca, Gijón;700;3 hab.;74 m²;gijon;el-llano;el-llano-pryca;No;Planta 3ª exterior con ascensor;Alquiler
Piso en Doming Garcia Lafuente, El Llano - Pryca, Gijón;670;2 hab.;80 m²;gijon;el-llano;el-llano-pryca;No;Bajo exterior sin ascensor;Alquiler
Piso en avenida Manuel Llaneza, 65, El Llano - Pryca, Gijón;850;2 hab.;102 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Larra, 15, El Llano - Pryca, Gijón;700;2 hab.;103 m²;gijon;el-llano;el-llano-pryca;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en avenida Manuel Llaneza, 65, El Llano - Pryca, Gijón;850;2 hab.;78 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle Arroyo, 2, El Llano - Pryca, Gijón;775;3 hab.;90 m²;gijon;el-llano;el-llano-pryca;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle la Argandona, 40, El Llano - Pryca, Gijón;750;3 hab.;100 m²;gijon;el-llano;el-llano-pryca;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Electra, El Llano - Pryca, Gijón;1132;3 hab.;85 m²;gijon;el-llano;el-llano-pryca;No; exterior con ascensor;Alquiler
Dúplex en calle Azcárraga, 18, El Llano - Pryca, Gijón;800;2 hab.;90 m²;gijon;el-llano;el-llano-pryca;No;Planta 5ª exterior con ascensor;Alquiler
Piso en El Llano - Pryca, Gijón;1100;3 hab.;100 m²;gijon;el-llano;el-llano-pryca;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Piso en calle Echegaray, El Llano - Pryca, Gijón;650;2 hab.;68 m²;gijon;el-llano;el-llano-pryca;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en Bellmunt, 21, El Llano - Pryca, Gijón;900;2 hab.;68 m²;gijon;el-llano;el-llano-pryca;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en avenida Manuel Llaneza, 44, El Llano - Pryca, Gijón;890;2 hab.;95 m²;gijon;el-llano;el-llano-pryca;No;Planta 6ª exterior con ascensor;Alquiler
Piso en calle García Blanco, 11, El Llano - Pryca, Gijón;780;3 hab.;90 m²;gijon;el-llano;el-llano-pryca;Garaje incluido;Planta 3ª exterior con ascensor;Alquiler
Piso en calle San José, 66, El Llano - Pryca, Gijón;600;3 hab.;70 m²;gijon;el-llano;el-llano-pryca;No;Planta 2ª exterior sin ascensor;Alquiler
Piso en calle San Félix, El Llano Alto, Gijón;550;1 hab.;64 m²;gijon;el-llano;el-llano-alto;No;Planta 3ª exterior con ascensor;Alquiler
Dúplex en calle Bélgica, El Llano Alto, Gijón;670;2 hab.;75 m²;gijon;el-llano;el-llano-alto;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle San Félix, El Llano Alto, Gijón;550;1 hab.;64 m²;gijon;el-llano;el-llano-alto;No;Planta 3ª exterior con ascensor;Alquiler
Dúplex en calle Bélgica, El Llano Alto, Gijón;670;2 hab.;75 m²;gijon;el-llano;el-llano-alto;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle San Félix, El Llano Alto, Gijón;550;1 hab.;64 m²;gijon;el-llano;el-llano-alto;No;Planta 3ª exterior con ascensor;Alquiler
Dúplex en calle Bélgica, El Llano Alto, Gijón;670;2 hab.;75 m²;gijon;el-llano;el-llano-alto;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle San Félix, El Llano Alto, Gijón;550;1 hab.;64 m²;gijon;el-llano;el-llano-alto;No;Planta 3ª exterior con ascensor;Alquiler
Dúplex en calle Bélgica, El Llano Alto, Gijón;670;2 hab.;75 m²;gijon;el-llano;el-llano-alto;No;Planta 4ª exterior con ascensor;Alquiler
Piso en Castillo de Lantaron, Zabalgana - Ariznabarra, Vitoria-Gasteiz;990;3 hab.;85 m²;vitoria-gasteiz;zabalgana-ariznabarra;zabalgana-ariznabarra;No;Planta 1ª exterior con ascensor;Alquiler
Ático en paseo de Moreda de Álava, Zabalgana - Ariznabarra, Vitoria-Gasteiz;1250;2 hab.;90 m²;vitoria-gasteiz;zabalgana-ariznabarra;zabalgana-ariznabarra;Garaje incluido;Planta 6ª exterior con ascensor;Alquiler
Piso en Gaztelako Atea, 54, Zabalgana - Ariznabarra, Vitoria-Gasteiz;900;2 hab.;50 m²;vitoria-gasteiz;zabalgana-ariznabarra;zabalgana-ariznabarra;No;Bajo exterior con ascensor;Alquiler
Piso en Castillo de Lantaron, Zabalgana - Ariznabarra, Vitoria-Gasteiz;990;3 hab.;85 m²;vitoria-gasteiz;zabalgana-ariznabarra;zabalgana-ariznabarra;No;Planta 1ª exterior con ascensor;Alquiler
Ático en paseo de Moreda de Álava, Zabalgana - Ariznabarra, Vitoria-Gasteiz;1250;2 hab.;90 m²;vitoria-gasteiz;zabalgana-ariznabarra;zabalgana-ariznabarra;Garaje incluido;Planta 6ª exterior con ascensor;Alquiler
Piso en Gaztelako Atea, 54, Zabalgana - Ariznabarra, Vitoria-Gasteiz;900;2 hab.;50 m²;vitoria-gasteiz;zabalgana-ariznabarra;zabalgana-ariznabarra;No;Bajo exterior con ascensor;Alquiler
Piso en Castillo de Lantaron, Zabalgana - Ariznabarra, Vitoria-Gasteiz;990;3 hab.;85 m²;vitoria-gasteiz;zabalgana-ariznabarra;zabalgana-ariznabarra;No;Planta 1ª exterior con ascensor;Alquiler
Ático en paseo de Moreda de Álava, Zabalgana - Ariznabarra, Vitoria-Gasteiz;1250;2 hab.;90 m²;vitoria-gasteiz;zabalgana-ariznabarra;zabalgana-ariznabarra;Garaje incluido;Planta 6ª exterior con ascensor;Alquiler
Piso en Gaztelako Atea, 54, Zabalgana - Ariznabarra, Vitoria-Gasteiz;900;2 hab.;50 m²;vitoria-gasteiz;zabalgana-ariznabarra;zabalgana-ariznabarra;No;Bajo exterior con ascensor;Alquiler
Piso en Castillo de Lantaron, Zabalgana - Ariznabarra, Vitoria-Gasteiz;990;3 hab.;85 m²;vitoria-gasteiz;zabalgana-ariznabarra;zabalgana-ariznabarra;No;Planta 1ª exterior con ascensor;Alquiler
Ático en paseo de Moreda de Álava, Zabalgana - Ariznabarra, Vitoria-Gasteiz;1250;2 hab.;90 m²;vitoria-gasteiz;zabalgana-ariznabarra;zabalgana-ariznabarra;Garaje incluido;Planta 6ª exterior con ascensor;Alquiler
Piso en Gaztelako Atea, 54, Zabalgana - Ariznabarra, Vitoria-Gasteiz;900;2 hab.;50 m²;vitoria-gasteiz;zabalgana-ariznabarra;zabalgana-ariznabarra;No;Bajo exterior con ascensor;Alquiler
Piso en calle Francisco Añón, 18, Agra del Orzán - Ventorrillo, a Coruña;1200;3 hab.;80 m²;a-coruna;agra-del-orzan-ventorrillo;agra-del-orzan-ventorrillo;No;Planta 4ª exterior con ascensor;Alquiler
Dúplex en Agra del Orzán - Ventorrillo, a Coruña;800;3 hab.;85 m²;a-coruna;agra-del-orzan-ventorrillo;agra-del-orzan-ventorrillo;No;Bajo exterior con ascensor;Alquiler
Piso en ronda de Outeiro, 271 b, Agra del Orzán - Ventorrillo, a Coruña;800;3 hab.;91 m²;a-coruna;agra-del-orzan-ventorrillo;agra-del-orzan-ventorrillo;No;Planta 1ª exterior con ascensor;Alquiler
Estudio en Agra del Orzán - Ventorrillo, a Coruña;470;no definido;42 m²;a-coruna;agra-del-orzan-ventorrillo;agra-del-orzan-ventorrillo;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en avenida Finisterre, 260 Nb, Agra del Orzán - Ventorrillo, a Coruña;850;3 hab.;115 m²;a-coruna;agra-del-orzan-ventorrillo;agra-del-orzan-ventorrillo;No;Planta 8ª exterior con ascensor;Alquiler
Piso en Alcalde Lens, Agra del Orzán - Ventorrillo, a Coruña;950;4 hab.;112 m²;a-coruna;agra-del-orzan-ventorrillo;agra-del-orzan-ventorrillo;Garaje incluido;Planta 6ª exterior con ascensor;Alquiler
Piso en Rodrigo Santiago, Agra del Orzán - Ventorrillo, a Coruña;950;3 hab.;121 m²;a-coruna;agra-del-orzan-ventorrillo;agra-del-orzan-ventorrillo;No;Planta 3ª exterior con ascensor;Alquiler
