Vivienda;Precio;Numero habitaciones;Metros cuadrados;Ciudad;Zona;Barrio;Garaje;Descripcion;Regimen
Piso en Parque Alcosa, Sevilla;900;3 hab.;108 m²;sevilla;parque-alcosa;parque-alcosa;Garaje incluido;Planta 5ª exterior con ascensor;Alquiler
Piso en Parque Alcosa, Sevilla;900;3 hab.;108 m²;sevilla;parque-alcosa;parque-alcosa;Garaje incluido;Planta 5ª exterior con ascensor;Alquiler
Piso en Parque Alcosa, Sevilla;900;3 hab.;108 m²;sevilla;parque-alcosa;parque-alcosa;Garaje incluido;Planta 5ª exterior con ascensor;Alquiler
Piso en Parque Alcosa, Sevilla;900;3 hab.;108 m²;sevilla;parque-alcosa;parque-alcosa;Garaje incluido;Planta 5ª exterior con ascensor;Alquiler
Piso en calle de Julián Ribera, Barrio del Ave, Zaragoza;950;3 hab.;65 m²;zaragoza;delicias;barrio-del-ave;Garaje incluido;Planta 5ª interior con ascensor;Alquiler
Piso en avenida de Navarra, Barrio del Ave, Zaragoza;800;3 hab.;105 m²;zaragoza;delicias;barrio-del-ave;Garaje opc. 90 €/mes;Planta 10ª exterior con ascensor;Alquiler
Piso en avenida Navarra, 32, Barrio del Ave, Zaragoza;1395;3 hab.;64 m²;zaragoza;delicias;barrio-del-ave;No;Planta 9ª exterior con ascensor;Alquiler
Piso en avenida Navarra, 72, Barrio del Ave, Zaragoza;1450;3 hab.;101 m²;zaragoza;delicias;barrio-del-ave;Garaje incluido;Planta 19ª exterior con ascensor;Alquiler
Piso en avenida de Navarra, Barrio del Ave, Zaragoza;700;2 hab.;80 m²;zaragoza;delicias;barrio-del-ave;No;Planta 1ª interior con ascensor;Alquiler
Piso en calle de Leonardo Torres Quevedo, 32, Barrio del Ave, Zaragoza;650;3 hab.;70 m²;zaragoza;delicias;barrio-del-ave;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en avenida de Navarra, 50, Barrio del Ave, Zaragoza;800;3 hab.;105 m²;zaragoza;delicias;barrio-del-ave;Garaje opc. 90 €/mes;Planta 10ª interior con ascensor;Alquiler
Piso en Barrio del Ave, Zaragoza;645;2 hab.;66 m²;zaragoza;delicias;barrio-del-ave;No;Bajo exterior sin ascensor;Alquiler
Piso en calle de Julián Ribera, Barrio del Ave, Zaragoza;950;3 hab.;65 m²;zaragoza;delicias;barrio-del-ave;Garaje incluido;Planta 5ª interior con ascensor;Alquiler
Piso en avenida de Navarra, Barrio del Ave, Zaragoza;800;3 hab.;105 m²;zaragoza;delicias;barrio-del-ave;Garaje opc. 90 €/mes;Planta 10ª exterior con ascensor;Alquiler
Piso en avenida Navarra, 32, Barrio del Ave, Zaragoza;1395;3 hab.;64 m²;zaragoza;delicias;barrio-del-ave;No;Planta 9ª exterior con ascensor;Alquiler
Piso en avenida Navarra, 72, Barrio del Ave, Zaragoza;1450;3 hab.;101 m²;zaragoza;delicias;barrio-del-ave;Garaje incluido;Planta 19ª exterior con ascensor;Alquiler
Piso en avenida de Navarra, Barrio del Ave, Zaragoza;700;2 hab.;80 m²;zaragoza;delicias;barrio-del-ave;No;Planta 1ª interior con ascensor;Alquiler
Piso en calle de Leonardo Torres Quevedo, 32, Barrio del Ave, Zaragoza;650;3 hab.;70 m²;zaragoza;delicias;barrio-del-ave;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en avenida de Navarra, 50, Barrio del Ave, Zaragoza;800;3 hab.;105 m²;zaragoza;delicias;barrio-del-ave;Garaje opc. 90 €/mes;Planta 10ª interior con ascensor;Alquiler
Piso en Barrio del Ave, Zaragoza;645;2 hab.;66 m²;zaragoza;delicias;barrio-del-ave;No;Bajo exterior sin ascensor;Alquiler
Piso en calle de Julián Ribera, Barrio del Ave, Zaragoza;950;3 hab.;65 m²;zaragoza;delicias;barrio-del-ave;Garaje incluido;Planta 5ª interior con ascensor;Alquiler
Piso en avenida de Navarra, Barrio del Ave, Zaragoza;800;3 hab.;105 m²;zaragoza;delicias;barrio-del-ave;Garaje opc. 90 €/mes;Planta 10ª exterior con ascensor;Alquiler
Piso en avenida Navarra, 32, Barrio del Ave, Zaragoza;1395;3 hab.;64 m²;zaragoza;delicias;barrio-del-ave;No;Planta 9ª exterior con ascensor;Alquiler
Piso en avenida Navarra, 72, Barrio del Ave, Zaragoza;1450;3 hab.;101 m²;zaragoza;delicias;barrio-del-ave;Garaje incluido;Planta 19ª exterior con ascensor;Alquiler
Piso en avenida de Navarra, Barrio del Ave, Zaragoza;700;2 hab.;80 m²;zaragoza;delicias;barrio-del-ave;No;Planta 1ª interior con ascensor;Alquiler
Piso en calle de Leonardo Torres Quevedo, 32, Barrio del Ave, Zaragoza;650;3 hab.;70 m²;zaragoza;delicias;barrio-del-ave;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en avenida de Navarra, 50, Barrio del Ave, Zaragoza;800;3 hab.;105 m²;zaragoza;delicias;barrio-del-ave;Garaje opc. 90 €/mes;Planta 10ª interior con ascensor;Alquiler
Piso en Barrio del Ave, Zaragoza;645;2 hab.;66 m²;zaragoza;delicias;barrio-del-ave;No;Bajo exterior sin ascensor;Alquiler
Piso en calle de Julián Ribera, Barrio del Ave, Zaragoza;950;3 hab.;65 m²;zaragoza;delicias;barrio-del-ave;Garaje incluido;Planta 5ª interior con ascensor;Alquiler
Piso en avenida de Navarra, Barrio del Ave, Zaragoza;800;3 hab.;105 m²;zaragoza;delicias;barrio-del-ave;Garaje opc. 90 €/mes;Planta 10ª exterior con ascensor;Alquiler
Piso en avenida Navarra, 32, Barrio del Ave, Zaragoza;1395;3 hab.;64 m²;zaragoza;delicias;barrio-del-ave;No;Planta 9ª exterior con ascensor;Alquiler
Piso en avenida Navarra, 72, Barrio del Ave, Zaragoza;1450;3 hab.;101 m²;zaragoza;delicias;barrio-del-ave;Garaje incluido;Planta 19ª exterior con ascensor;Alquiler
Piso en avenida de Navarra, Barrio del Ave, Zaragoza;700;2 hab.;80 m²;zaragoza;delicias;barrio-del-ave;No;Planta 1ª interior con ascensor;Alquiler
Piso en calle de Leonardo Torres Quevedo, 32, Barrio del Ave, Zaragoza;650;3 hab.;70 m²;zaragoza;delicias;barrio-del-ave;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en avenida de Navarra, 50, Barrio del Ave, Zaragoza;800;3 hab.;105 m²;zaragoza;delicias;barrio-del-ave;Garaje opc. 90 €/mes;Planta 10ª interior con ascensor;Alquiler
Piso en Barrio del Ave, Zaragoza;645;2 hab.;66 m²;zaragoza;delicias;barrio-del-ave;No;Bajo exterior sin ascensor;Alquiler
Piso en calle de Pedro Lucas Gallego, Ciudad Jardín - Parque Roma, Zaragoza;750;2 hab.;60 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en Ciudad Jardín - Parque Roma, Zaragoza;650;2 hab.;60 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle de la Duquesa de Villahermosa, Ciudad Jardín - Parque Roma, Zaragoza;775;2 hab.;65 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle de Ávila, 13, Ciudad Jardín - Parque Roma, Zaragoza;660;2 hab.;60 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle de Franco y López, Ciudad Jardín - Parque Roma, Zaragoza;1584;3 hab.;130 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle del Trovador, 15, Ciudad Jardín - Parque Roma, Zaragoza;790;2 hab.;59 m²;zaragoza;delicias;ciudad-jardin-parque-roma;Garaje incluido;Planta 4ª exterior con ascensor;Alquiler
Piso en calle de Burgos, Ciudad Jardín - Parque Roma, Zaragoza;800;3 hab.;65 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de Burgos, 21, Ciudad Jardín - Parque Roma, Zaragoza;815;3 hab.;82 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 1ª exterior con ascensor;Alquiler
Piso en Urbanización Parque Roma, 5, Ciudad Jardín - Parque Roma, Zaragoza;750;3 hab.;75 m²;zaragoza;delicias;ciudad-jardin-parque-roma;Garaje incluido;Planta 4ª exterior con ascensor;Alquiler
Piso en calle de Franco y López, 30, Ciudad Jardín - Parque Roma, Zaragoza;850;3 hab.;85 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Martín Cortés, 12, Ciudad Jardín - Parque Roma, Zaragoza;850;3 hab.;79 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 1ª exterior con ascensor;Alquiler
Piso en calle de Desiderio Escosura, Ciudad Jardín - Parque Roma, Zaragoza;890;3 hab.;71 m²;zaragoza;delicias;ciudad-jardin-parque-roma;Garaje incluido;Planta 2ª interior con ascensor;Alquiler
Estudio en calle Trovador, 5 -5, Ciudad Jardín - Parque Roma, Zaragoza;1500;no definido;110 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle de José García Sánchez, 15, Ciudad Jardín - Parque Roma, Zaragoza;700;2 hab.;56 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 1ª interior con ascensor;Alquiler
Piso en puerta Parque Roma C-2 ,3º, 2ª, s/n, Ciudad Jardín - Parque Roma, Zaragoza;1100;4 hab.;110 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de Tarragona, Ciudad Jardín - Parque Roma, Zaragoza;700;3 hab.;80 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en Ciudad Jardín - Parque Roma, Zaragoza;751;3 hab.;80 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en Ciudad Jardín - Parque Roma, Zaragoza;750;3 hab.;75 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 4ª interior con ascensor;Alquiler
Piso en calle de Pedro Lucas Gallego, Ciudad Jardín - Parque Roma, Zaragoza;750;2 hab.;60 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en Ciudad Jardín - Parque Roma, Zaragoza;650;2 hab.;60 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle de la Duquesa de Villahermosa, Ciudad Jardín - Parque Roma, Zaragoza;775;2 hab.;65 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle de Ávila, 13, Ciudad Jardín - Parque Roma, Zaragoza;660;2 hab.;60 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle de Franco y López, Ciudad Jardín - Parque Roma, Zaragoza;1584;3 hab.;130 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de Burgos, Ciudad Jardín - Parque Roma, Zaragoza;800;3 hab.;65 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle del Trovador, 15, Ciudad Jardín - Parque Roma, Zaragoza;790;2 hab.;59 m²;zaragoza;delicias;ciudad-jardin-parque-roma;Garaje incluido;Planta 4ª exterior con ascensor;Alquiler
Piso en calle de Burgos, 21, Ciudad Jardín - Parque Roma, Zaragoza;815;3 hab.;82 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 1ª exterior con ascensor;Alquiler
Piso en Urbanización Parque Roma, 5, Ciudad Jardín - Parque Roma, Zaragoza;750;3 hab.;75 m²;zaragoza;delicias;ciudad-jardin-parque-roma;Garaje incluido;Planta 4ª exterior con ascensor;Alquiler
Piso en calle de Franco y López, 30, Ciudad Jardín - Parque Roma, Zaragoza;850;3 hab.;85 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Martín Cortés, 12, Ciudad Jardín - Parque Roma, Zaragoza;850;3 hab.;79 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 1ª exterior con ascensor;Alquiler
Piso en calle de Desiderio Escosura, Ciudad Jardín - Parque Roma, Zaragoza;890;3 hab.;71 m²;zaragoza;delicias;ciudad-jardin-parque-roma;Garaje incluido;Planta 2ª interior con ascensor;Alquiler
Estudio en calle Trovador, 5 -5, Ciudad Jardín - Parque Roma, Zaragoza;1500;no definido;110 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle de José García Sánchez, 15, Ciudad Jardín - Parque Roma, Zaragoza;700;2 hab.;56 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 1ª interior con ascensor;Alquiler
Piso en puerta Parque Roma C-2 ,3º, 2ª, s/n, Ciudad Jardín - Parque Roma, Zaragoza;1100;4 hab.;110 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de Tarragona, Ciudad Jardín - Parque Roma, Zaragoza;700;3 hab.;80 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en Ciudad Jardín - Parque Roma, Zaragoza;751;3 hab.;80 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en Ciudad Jardín - Parque Roma, Zaragoza;750;3 hab.;75 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 4ª interior con ascensor;Alquiler
Piso en calle de Pedro Lucas Gallego, Ciudad Jardín - Parque Roma, Zaragoza;750;2 hab.;60 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en Ciudad Jardín - Parque Roma, Zaragoza;650;2 hab.;60 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle de la Duquesa de Villahermosa, Ciudad Jardín - Parque Roma, Zaragoza;775;2 hab.;65 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle de Ávila, 13, Ciudad Jardín - Parque Roma, Zaragoza;660;2 hab.;60 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle de Franco y López, Ciudad Jardín - Parque Roma, Zaragoza;1584;3 hab.;130 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de Burgos, Ciudad Jardín - Parque Roma, Zaragoza;800;3 hab.;65 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle del Trovador, 15, Ciudad Jardín - Parque Roma, Zaragoza;790;2 hab.;59 m²;zaragoza;delicias;ciudad-jardin-parque-roma;Garaje incluido;Planta 4ª exterior con ascensor;Alquiler
Piso en calle de Burgos, 21, Ciudad Jardín - Parque Roma, Zaragoza;815;3 hab.;82 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 1ª exterior con ascensor;Alquiler
Piso en calle de Franco y López, 30, Ciudad Jardín - Parque Roma, Zaragoza;850;3 hab.;85 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 4ª exterior con ascensor;Alquiler
Piso en Urbanización Parque Roma, 5, Ciudad Jardín - Parque Roma, Zaragoza;750;3 hab.;75 m²;zaragoza;delicias;ciudad-jardin-parque-roma;Garaje incluido;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Martín Cortés, 12, Ciudad Jardín - Parque Roma, Zaragoza;850;3 hab.;79 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 1ª exterior con ascensor;Alquiler
Piso en calle de Desiderio Escosura, Ciudad Jardín - Parque Roma, Zaragoza;890;3 hab.;71 m²;zaragoza;delicias;ciudad-jardin-parque-roma;Garaje incluido;Planta 2ª interior con ascensor;Alquiler
Estudio en calle Trovador, 5 -5, Ciudad Jardín - Parque Roma, Zaragoza;1500;no definido;110 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle de José García Sánchez, 15, Ciudad Jardín - Parque Roma, Zaragoza;700;2 hab.;56 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 1ª interior con ascensor;Alquiler
Piso en puerta Parque Roma C-2 ,3º, 2ª, s/n, Ciudad Jardín - Parque Roma, Zaragoza;1100;4 hab.;110 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de Tarragona, Ciudad Jardín - Parque Roma, Zaragoza;700;3 hab.;80 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en Ciudad Jardín - Parque Roma, Zaragoza;751;3 hab.;80 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en Ciudad Jardín - Parque Roma, Zaragoza;750;3 hab.;75 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 4ª interior con ascensor;Alquiler
Piso en calle de Pedro Lucas Gallego, Ciudad Jardín - Parque Roma, Zaragoza;750;2 hab.;60 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 3ª exterior sin ascensor;Alquiler
Piso en Ciudad Jardín - Parque Roma, Zaragoza;650;2 hab.;60 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle de la Duquesa de Villahermosa, Ciudad Jardín - Parque Roma, Zaragoza;775;2 hab.;65 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle de Ávila, 13, Ciudad Jardín - Parque Roma, Zaragoza;660;2 hab.;60 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle de Franco y López, Ciudad Jardín - Parque Roma, Zaragoza;1584;3 hab.;130 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle del Trovador, 15, Ciudad Jardín - Parque Roma, Zaragoza;790;2 hab.;59 m²;zaragoza;delicias;ciudad-jardin-parque-roma;Garaje incluido;Planta 4ª exterior con ascensor;Alquiler
Piso en calle de Burgos, Ciudad Jardín - Parque Roma, Zaragoza;800;3 hab.;65 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de Burgos, 21, Ciudad Jardín - Parque Roma, Zaragoza;815;3 hab.;82 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 1ª exterior con ascensor;Alquiler
Piso en Urbanización Parque Roma, 5, Ciudad Jardín - Parque Roma, Zaragoza;750;3 hab.;75 m²;zaragoza;delicias;ciudad-jardin-parque-roma;Garaje incluido;Planta 4ª exterior con ascensor;Alquiler
Piso en calle de Franco y López, 30, Ciudad Jardín - Parque Roma, Zaragoza;850;3 hab.;85 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle Martín Cortés, 12, Ciudad Jardín - Parque Roma, Zaragoza;850;3 hab.;79 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 1ª exterior con ascensor;Alquiler
Piso en calle de Desiderio Escosura, Ciudad Jardín - Parque Roma, Zaragoza;890;3 hab.;71 m²;zaragoza;delicias;ciudad-jardin-parque-roma;Garaje incluido;Planta 2ª interior con ascensor;Alquiler
Estudio en calle Trovador, 5 -5, Ciudad Jardín - Parque Roma, Zaragoza;1500;no definido;110 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en calle de José García Sánchez, 15, Ciudad Jardín - Parque Roma, Zaragoza;700;2 hab.;56 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 1ª interior con ascensor;Alquiler
Piso en puerta Parque Roma C-2 ,3º, 2ª, s/n, Ciudad Jardín - Parque Roma, Zaragoza;1100;4 hab.;110 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de Tarragona, Ciudad Jardín - Parque Roma, Zaragoza;700;3 hab.;80 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en Ciudad Jardín - Parque Roma, Zaragoza;751;3 hab.;80 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 2ª exterior con ascensor;Alquiler
Piso en Ciudad Jardín - Parque Roma, Zaragoza;750;3 hab.;75 m²;zaragoza;delicias;ciudad-jardin-parque-roma;No;Planta 4ª interior con ascensor;Alquiler
Piso en calle de Vicente Berdusán, Mercado San Valero, Zaragoza;1100;3 hab.;120 m²;zaragoza;delicias;mercado-san-valero;No;Planta 9ª exterior con ascensor;Alquiler
Piso en Pablo Sarasate, 20, Mercado San Valero, Zaragoza;700;3 hab.;90 m²;zaragoza;delicias;mercado-san-valero;Garaje opc. 50 €/mes;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de San Roque, Mercado San Valero, Zaragoza;675;2 hab.;64 m²;zaragoza;delicias;mercado-san-valero;No;Planta 5ª exterior con ascensor;Alquiler
Piso en Mercado San Valero, Zaragoza;650;2 hab.;58 m²;zaragoza;delicias;mercado-san-valero;No;Planta 5ª exterior con ascensor;Alquiler
Piso en paseo de Calanda, 35, Mercado San Valero, Zaragoza;600;1 hab.;62 m²;zaragoza;delicias;mercado-san-valero;No;Planta 5ª exterior con ascensor;Alquiler
Piso en Mercado San Valero, Zaragoza;650;1 hab.;50 m²;zaragoza;delicias;mercado-san-valero;No;Planta 4ª interior con ascensor;Alquiler
Piso en calle de Vicente Berdusán, 16, Mercado San Valero, Zaragoza;1192;1 hab.;50 m²;zaragoza;delicias;mercado-san-valero;No;Planta 1ª exterior con ascensor;Alquiler
Piso en Mercado San Valero, Zaragoza;750;3 hab.;80 m²;zaragoza;delicias;mercado-san-valero;Garaje opc. 100 €/mes;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de Vicente Berdusán, Mercado San Valero, Zaragoza;750;1 hab.;45 m²;zaragoza;delicias;mercado-san-valero;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle de Marcelino Unceta, Mercado San Valero, Zaragoza;750;3 hab.;66 m²;zaragoza;delicias;mercado-san-valero;No;Entreplanta exterior con ascensor;Alquiler
Piso en Pablo Sarasate, 29, Mercado San Valero, Zaragoza;550;1 hab.;48 m²;zaragoza;delicias;mercado-san-valero;No;Planta 20ª exterior con ascensor;Alquiler
Piso en Bolivia, 60, Mercado San Valero, Zaragoza;725;2 hab.;70 m²;zaragoza;delicias;mercado-san-valero;Garaje opc. 75 €/mes;Planta 1ª exterior sin ascensor;Alquiler
Piso en calle del Padre Manjón, 34, Mercado San Valero, Zaragoza;775;3 hab.;85 m²;zaragoza;delicias;mercado-san-valero;No;Planta 6ª exterior con ascensor;Alquiler
Piso en calle del Tenor Gayarre, 4, Mercado San Valero, Zaragoza;750;3 hab.;85 m²;zaragoza;delicias;mercado-san-valero;Garaje opc. 100 €/mes;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de Bolivia, 68, Mercado San Valero, Zaragoza;900;4 hab.;110 m²;zaragoza;delicias;mercado-san-valero;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en paseo de Calanda, 31, Mercado San Valero, Zaragoza;1300;5 hab.;90 m²;zaragoza;delicias;mercado-san-valero;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle de Vicente Berdusán, Mercado San Valero, Zaragoza;1100;3 hab.;120 m²;zaragoza;delicias;mercado-san-valero;No;Planta 9ª exterior con ascensor;Alquiler
Piso en Pablo Sarasate, 20, Mercado San Valero, Zaragoza;700;3 hab.;90 m²;zaragoza;delicias;mercado-san-valero;Garaje opc. 50 €/mes;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de San Roque, Mercado San Valero, Zaragoza;675;2 hab.;64 m²;zaragoza;delicias;mercado-san-valero;No;Planta 5ª exterior con ascensor;Alquiler
Piso en Mercado San Valero, Zaragoza;650;2 hab.;58 m²;zaragoza;delicias;mercado-san-valero;No;Planta 5ª exterior con ascensor;Alquiler
Piso en paseo de Calanda, 35, Mercado San Valero, Zaragoza;600;1 hab.;62 m²;zaragoza;delicias;mercado-san-valero;No;Planta 5ª exterior con ascensor;Alquiler
Piso en Mercado San Valero, Zaragoza;650;1 hab.;50 m²;zaragoza;delicias;mercado-san-valero;No;Planta 4ª interior con ascensor;Alquiler
Piso en calle de Vicente Berdusán, 16, Mercado San Valero, Zaragoza;1192;1 hab.;50 m²;zaragoza;delicias;mercado-san-valero;No;Planta 1ª exterior con ascensor;Alquiler
Piso en Mercado San Valero, Zaragoza;750;3 hab.;80 m²;zaragoza;delicias;mercado-san-valero;Garaje opc. 100 €/mes;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de Vicente Berdusán, Mercado San Valero, Zaragoza;750;1 hab.;45 m²;zaragoza;delicias;mercado-san-valero;No;Planta 5ª exterior con ascensor;Alquiler
Piso en calle de Marcelino Unceta, Mercado San Valero, Zaragoza;750;3 hab.;66 m²;zaragoza;delicias;mercado-san-valero;No;Entreplanta exterior con ascensor;Alquiler
Piso en Pablo Sarasate, 29, Mercado San Valero, Zaragoza;550;1 hab.;48 m²;zaragoza;delicias;mercado-san-valero;No;Planta 20ª exterior con ascensor;Alquiler
Piso en Bolivia, 60, Mercado San Valero, Zaragoza;725;2 hab.;70 m²;zaragoza;delicias;mercado-san-valero;Garaje opc. 75 €/mes;Planta 1ª exterior sin ascensor;Alquiler
Piso en calle del Padre Manjón, 34, Mercado San Valero, Zaragoza;775;3 hab.;85 m²;zaragoza;delicias;mercado-san-valero;No;Planta 6ª exterior con ascensor;Alquiler
Piso en calle del Tenor Gayarre, 4, Mercado San Valero, Zaragoza;750;3 hab.;85 m²;zaragoza;delicias;mercado-san-valero;Garaje opc. 100 €/mes;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de Bolivia, 68, Mercado San Valero, Zaragoza;900;4 hab.;110 m²;zaragoza;delicias;mercado-san-valero;No;Planta 1ª exterior sin ascensor;Alquiler
Piso en paseo de Calanda, 31, Mercado San Valero, Zaragoza;1300;5 hab.;90 m²;zaragoza;delicias;mercado-san-valero;No;Planta 4ª exterior con ascensor;Alquiler
Piso en calle de Vicente Berdusán, Mercado San Valero, Zaragoza;1100;3 hab.;120 m²;zaragoza;delicias;mercado-san-valero;No;Planta 9ª exterior con ascensor;Alquiler
Piso en Pablo Sarasate, 20, Mercado San Valero, Zaragoza;700;3 hab.;90 m²;zaragoza;delicias;mercado-san-valero;Garaje opc. 50 €/mes;Planta 3ª exterior con ascensor;Alquiler
Piso en calle de San Roque, Mercado San Valero, Zaragoza;675;2 hab.;64 m²;zaragoza;delicias;mercado-san-valero;No;Planta 5ª exterior con ascensor;Alquiler
Piso en Mercado San Valero, Zaragoza;650;2 hab.;58 m²;zaragoza;delicias;mercado-san-valero;No;Planta 5ª exterior con ascensor;Alquiler
Piso en paseo de Calanda, 35, Mercado San Valero, Zaragoza;600;1 hab.;62 m²;zaragoza;delicias;mercado-san-valero;No;Planta 5ª exterior con ascensor;Alquiler
